profit_center,nama_outlet,posting_date,account_no,gl_acct_long_text,text,doc_id,doc_type,debit,kredit
BX03,KF.0070,1/11/2025,1107010301,Persediaan Barang Jadi,,692000259,Z5,2675930,2675930
BX11,KF.0334 UNY,1/11/2025,1107010301,Persediaan Barang Jadi,,692000260,Z5,3386764,3386764
BX25,KF PETANGPULUHAN,1/12/2025,1107010301,Persediaan Barang Jadi,,640002231,QS,0,-162254
BX29,KF. SIDOARUM,1/13/2025,1107010301,Persediaan Barang Jadi,,640002255,QS,0,-162254
BX01,KF.0021,1/6/2025,1107010301,Persediaan Barang Jadi,,692000242,Z5,116000,116000
BX19,KF.0524 Banteng,1/6/2025,1107010301,Persediaan Barang Jadi,,626001741,YQ,719862,719862
BX20,KF.0592 Wates,1/6/2025,1107010301,Persediaan Barang Jadi,,626001742,YQ,1361901,1361901
BX51,KF Sudirman Magelang,1/6/2025,1107010301,Persediaan Barang Jadi,,626001743,YQ,474800,474800
BX52,KF Jamal 5.5,1/6/2025,1107010301,Persediaan Barang Jadi,,626001744,YQ,272432,272432
BX38,KF Prambanan,1/31/2025,1107010301,Persediaan Barang Jadi,,626014076,YQ,246076,246076
BX01,KF.0021,1/15/2025,1107010301,Persediaan Barang Jadi,,640005150,QS,0,-162503
BX01,KF.0021,1/15/2025,1107010301,Persediaan Barang Jadi,,640005151,QS,0,-356960
BX01,KF.0021,1/15/2025,1107010301,Persediaan Barang Jadi,,640005152,QS,0,-108335
BX01,KF.0021,1/15/2025,1107010301,Persediaan Barang Jadi,,640005153,QS,0,-59289
BX01,KF.0021,1/15/2025,1107010301,Persediaan Barang Jadi,,640005154,QS,0,-20870
BX07,KF.0207,1/15/2025,1107010301,Persediaan Barang Jadi,,640005155,QS,0,-3878360
BX08,KF.0225,1/15/2025,1107010301,Persediaan Barang Jadi,,640005156,QS,0,-225350
BX10,KF.0316,1/15/2025,1107010301,Persediaan Barang Jadi,,640005157,QS,0,-1161600
BX19,KF.0524 Banteng,1/15/2025,1107010301,Persediaan Barang Jadi,,640005161,QS,0,-719862
BX41,KF Purwomartani,1/15/2025,1107010301,Persediaan Barang Jadi,,640005164,QS,0,-236588
BX23,KF.Delanggu,1/28/2025,1107010301,Persediaan Barang Jadi,,639000715,QZ,508000,508000
BX01,KF.0021,1/28/2025,1107010301,Persediaan Barang Jadi,,626011926,YQ,150400,150400
BX03,KF.0070,1/28/2025,1107010301,Persediaan Barang Jadi,,626011927,YQ,9316901,9316901
BX04,KF.0088,1/28/2025,1107010301,Persediaan Barang Jadi,,626011928,YQ,18602217,18602217
BX08,KF.0225,1/28/2025,1107010301,Persediaan Barang Jadi,,626011929,YQ,6069075,6069075
BX09,KF.0275,1/28/2025,1107010301,Persediaan Barang Jadi,,626011930,YQ,6877968,6877968
BX10,KF.0316,1/28/2025,1107010301,Persediaan Barang Jadi,,626011931,YQ,700365,700365
BX11,KF.0334 UNY,1/28/2025,1107010301,Persediaan Barang Jadi,,626011932,YQ,6524355,6524355
BX12,KF.0401 Seturan,1/28/2025,1107010301,Persediaan Barang Jadi,,626011933,YQ,3045702,3045702
BX19,KF.0524 Banteng,1/28/2025,1107010301,Persediaan Barang Jadi,,626011934,YQ,351977,351977
BX21,KF.0609 Tajem,1/28/2025,1107010301,Persediaan Barang Jadi,,626011935,YQ,3587212,3587212
BX22,KF.0610 Condong Cat,1/28/2025,1107010301,Persediaan Barang Jadi,,626011936,YQ,3497719,3497719
BX25,KF PETANGPULUHAN,1/28/2025,1107010301,Persediaan Barang Jadi,,626011937,YQ,5758127,5758127
BX26,KF Sorosutan,1/28/2025,1107010301,Persediaan Barang Jadi,,626011938,YQ,941841,941841
BX27,KF Meguwo,1/28/2025,1107010301,Persediaan Barang Jadi,,626011939,YQ,27801947,27801947
BX29,KF. SIDOARUM,1/28/2025,1107010301,Persediaan Barang Jadi,,626011940,YQ,6338519,6338519
BX31,KF. Kota Gede,1/28/2025,1107010301,Persediaan Barang Jadi,,626011941,YQ,1593795,1593795
BX32,KF. Wonosari,1/28/2025,1107010301,Persediaan Barang Jadi,,626011942,YQ,12057127,12057127
BX33,KF Titibumi,1/28/2025,1107010301,Persediaan Barang Jadi,,626011943,YQ,139346,139346
BX35,KF Bantul,1/28/2025,1107010301,Persediaan Barang Jadi,,626011944,YQ,1496100,1496100
BX38,KF Prambanan,1/28/2025,1107010301,Persediaan Barang Jadi,,626011945,YQ,107210,107210
BX40,KF Jakal 3.5,1/28/2025,1107010301,Persediaan Barang Jadi,,626011946,YQ,1940926,1940926
BX41,KF Purwomartani,1/28/2025,1107010301,Persediaan Barang Jadi,,626011947,YQ,4964511,4964511
BX01,KF.0021,1/16/2025,1107010301,Persediaan Barang Jadi,,640005983,QS,0,-132780
BX09,KF.0275,1/16/2025,1107010301,Persediaan Barang Jadi,,640005984,QS,0,-45342
BX09,KF.0275,1/16/2025,1107010301,Persediaan Barang Jadi,,640005988,QS,0,-187792
BX28,KF. HAYAMWURUK,1/16/2025,1107010301,Persediaan Barang Jadi,,640005989,QS,0,-104346
BX28,KF. HAYAMWURUK,1/16/2025,1107010301,Persediaan Barang Jadi,,640005991,QS,0,-104347
BX28,KF. HAYAMWURUK,1/16/2025,1107010301,Persediaan Barang Jadi,,640005993,QS,0,-40061
BX40,KF Jakal 3.5,1/16/2025,1107010301,Persediaan Barang Jadi,,640005998,QS,0,-395760
BX52,KF Jamal 5.5,1/16/2025,1107010301,Persediaan Barang Jadi,,640005999,QS,0,-23377
BX33,KF Titibumi,1/28/2025,1107010301,Persediaan Barang Jadi,,692002807,Z5,554609,554609
BX29,KF. SIDOARUM,1/28/2025,1107010301,Persediaan Barang Jadi,,692002808,Z5,350608,350608
BX20,KF.0592 Wates,1/28/2025,1107010301,Persediaan Barang Jadi,,692002809,Z5,281368,281368
BX41,KF Purwomartani,1/28/2025,1107010301,Persediaan Barang Jadi,,692002810,Z5,846939,846939
BX23,KF.Delanggu,1/28/2025,1107010301,Persediaan Barang Jadi,,692002811,Z5,3906510,3906510
BX21,KF.0609 Tajem,1/28/2025,1107010301,Persediaan Barang Jadi,,692002812,Z5,540319,540319
BX34,KF Kusumanegara,1/28/2025,1107010301,Persediaan Barang Jadi,,692002813,Z5,822500,822500
BX11,KF.0334 UNY,1/28/2025,1107010301,Persediaan Barang Jadi,,692002814,Z5,1349185,1349185
BX12,KF.0401 Seturan,1/9/2025,1107010301,Persediaan Barang Jadi,,640002157,QS,0,-43155
BX52,KF Jamal 5.5,1/9/2025,1107010301,Persediaan Barang Jadi,,640002158,QS,0,-120119
BX03,KF.0070,1/9/2025,1107010301,Persediaan Barang Jadi,,640002159,QS,0,-134907
BX32,KF. Wonosari,1/9/2025,1107010301,Persediaan Barang Jadi,,640002160,QS,0,-67454
BX52,KF Jamal 5.5,1/9/2025,1107010301,Persediaan Barang Jadi,,640002161,QS,0,-305550
BX12,KF.0401 Seturan,1/9/2025,1107010301,Persediaan Barang Jadi,,640002162,QS,0,-21059
BX03,KF.0070,1/9/2025,1107010301,Persediaan Barang Jadi,,640002163,QS,0,-106486
BX01,KF.0021,1/9/2025,1107010301,Persediaan Barang Jadi,,640002164,QS,0,-27306
BX03,KF.0070,1/9/2025,1107010301,Persediaan Barang Jadi,,640002165,QS,0,-31112
BX08,KF.0225,1/9/2025,1107010301,Persediaan Barang Jadi,,640002166,QS,0,-40934
BX08,KF.0225,1/9/2025,1107010301,Persediaan Barang Jadi,,640002170,QS,0,-527680
BX12,KF.0401 Seturan,1/9/2025,1107010301,Persediaan Barang Jadi,,640002171,QS,0,-37869
BX32,KF. Wonosari,1/9/2025,1107010301,Persediaan Barang Jadi,,640002172,QS,0,-56160
BX08,KF.0225,1/9/2025,1107010301,Persediaan Barang Jadi,,640002173,QS,0,-92102
BX25,KF PETANGPULUHAN,1/9/2025,1107010301,Persediaan Barang Jadi,,640002175,QS,0,-14499
BX14,KF 0416,1/9/2025,1107010301,Persediaan Barang Jadi,,640002176,QS,0,-189934
BX38,KF Prambanan,1/9/2025,1107010301,Persediaan Barang Jadi,,640002177,QS,0,-58280
BX12,KF.0401 Seturan,1/9/2025,1107010301,Persediaan Barang Jadi,,640002179,QS,0,-99871
BX14,KF 0416,1/9/2025,1107010301,Persediaan Barang Jadi,,640002184,QS,0,-260200
BX27,KF Meguwo,1/20/2025,1107010301,Persediaan Barang Jadi,,640006045,QS,0,-105338
BX52,KF Jamal 5.5,1/20/2025,1107010301,Persediaan Barang Jadi,,640006051,QS,0,-19763
BX42,KF Brebah,1/20/2025,1107010301,Persediaan Barang Jadi,,640006054,QS,0,-156525
BX52,KF Jamal 5.5,1/20/2025,1107010301,Persediaan Barang Jadi,,640006064,QS,0,-104124
BX27,KF Meguwo,1/20/2025,1107010301,Persediaan Barang Jadi,,640006049,QS,0,-23959
BX27,KF Meguwo,1/20/2025,1107010301,Persediaan Barang Jadi,,640006050,QS,0,-20870
BX27,KF Meguwo,1/20/2025,1107010301,Persediaan Barang Jadi,,640006053,QS,0,-149600
BX41,KF Purwomartani,1/20/2025,1107010301,Persediaan Barang Jadi,,640006057,QS,0,-308200
BX52,KF Jamal 5.5,1/20/2025,1107010301,Persediaan Barang Jadi,,640006061,QS,0,-340037
BX27,KF Meguwo,1/13/2025,1107010301,Persediaan Barang Jadi,,640002239,QS,0,-225350
BX12,KF.0401 Seturan,1/13/2025,1107010301,Persediaan Barang Jadi,,640002244,QS,0,-39526
BX21,KF.0609 Tajem,1/13/2025,1107010301,Persediaan Barang Jadi,,640002250,QS,0,-310000
BX33,KF Titibumi,1/13/2025,1107010301,Persediaan Barang Jadi,,640002254,QS,0,-183047
BX14,KF 0416,1/13/2025,1107010301,Persediaan Barang Jadi,,640002236,QS,0,-23406
BX14,KF 0416,1/13/2025,1107010301,Persediaan Barang Jadi,,640002237,QS,0,-628425
BX29,KF. SIDOARUM,1/13/2025,1107010301,Persediaan Barang Jadi,,640002240,QS,0,-308200
BX38,KF Prambanan,1/13/2025,1107010301,Persediaan Barang Jadi,,640002241,QS,0,-142290
BX29,KF. SIDOARUM,1/13/2025,1107010301,Persediaan Barang Jadi,,640002243,QS,0,-532140
BX38,KF Prambanan,1/13/2025,1107010301,Persediaan Barang Jadi,,640002245,QS,0,-1020112
BX04,KF.0088,1/13/2025,1107010301,Persediaan Barang Jadi,,640002249,QS,0,-59289
BX12,KF.0401 Seturan,1/13/2025,1107010301,Persediaan Barang Jadi,,640002252,QS,0,-142290
BX33,KF Titibumi,1/13/2025,1107010301,Persediaan Barang Jadi,,640002257,QS,0,-282150
BX14,KF 0416,1/13/2025,1107010301,Persediaan Barang Jadi,,640002258,QS,0,-65570
BX29,KF. SIDOARUM,1/13/2025,1107010301,Persediaan Barang Jadi,,640002260,QS,0,-122977
BX29,KF. SIDOARUM,1/13/2025,1107010301,Persediaan Barang Jadi,,640002261,QS,0,-104346
BX09,KF.0275,1/24/2025,1107010301,Persediaan Barang Jadi,,640007654,QS,0,-39526
BX09,KF.0275,1/24/2025,1107010301,Persediaan Barang Jadi,,640007656,QS,0,-331590
BX19,KF.0524 Banteng,1/24/2025,1107010301,Persediaan Barang Jadi,,640007657,QS,0,-1028976
BX03,KF.0070,1/30/2025,1107010301,Persediaan Barang Jadi,,640010112,QS,0,-450150
BX09,KF.0275,1/30/2025,1107010301,Persediaan Barang Jadi,,640010113,QS,0,-56916
BX21,KF.0609 Tajem,1/30/2025,1107010301,Persediaan Barang Jadi,,640010114,QS,0,-835186
BX03,KF.0070,1/16/2025,1107010301,Persediaan Barang Jadi,,626006432,YQ,23812814,23812814
BX11,KF.0334 UNY,1/16/2025,1107010301,Persediaan Barang Jadi,,626006437,YQ,7706157,7706157
BX20,KF.0592 Wates,1/16/2025,1107010301,Persediaan Barang Jadi,,626006441,YQ,962033,962033
BX51,KF Sudirman Magelang,1/16/2025,1107010301,Persediaan Barang Jadi,,692001413,Z5,3388781,3388781
BX35,KF Bantul,1/16/2025,1107010301,Persediaan Barang Jadi,,692001415,Z5,401218,401218
BX25,KF PETANGPULUHAN,1/16/2025,1107010301,Persediaan Barang Jadi,,692001416,Z5,219609,219609
BX09,KF.0275,1/16/2025,1107010301,Persediaan Barang Jadi,,692001417,Z5,970315,970315
BX01,KF.0021,1/16/2025,1107010301,Persediaan Barang Jadi,,692001418,Z5,2855917,2855917
BX27,KF Meguwo,1/16/2025,1107010301,Persediaan Barang Jadi,,692001419,Z5,120375,120375
BX04,KF.0088,1/16/2025,1107010301,Persediaan Barang Jadi,,692001420,Z5,2026380,2026380
BX03,KF.0070,1/16/2025,1107010301,Persediaan Barang Jadi,,692001414,Z5,1619170,1619170
BX12,KF.0401 Seturan,1/16/2025,1107010301,Persediaan Barang Jadi,,639000483,QZ,194250,194250
BX26,KF Sorosutan,1/8/2025,1107010301,Persediaan Barang Jadi,,640002120,QS,0,-24503
BX03,KF.0070,1/8/2025,1107010301,Persediaan Barang Jadi,,640002121,QS,0,-353400
BX41,KF Purwomartani,1/8/2025,1107010301,Persediaan Barang Jadi,,640002122,QS,0,-49354
BX14,KF 0416,1/8/2025,1107010301,Persediaan Barang Jadi,,640002123,QS,0,-160845
BX34,KF Kusumanegara,1/8/2025,1107010301,Persediaan Barang Jadi,,640002124,QS,0,-216451
BX14,KF 0416,1/8/2025,1107010301,Persediaan Barang Jadi,,640002130,QS,0,-107230
BX34,KF Kusumanegara,1/8/2025,1107010301,Persediaan Barang Jadi,,640002142,QS,0,-642053
BX50,KF Bhayangkara Kulon,1/9/2025,1107010301,Persediaan Barang Jadi,,626001797,YQ,19106309,19106309
BX51,KF Sudirman Magelang,1/9/2025,1107010301,Persediaan Barang Jadi,,626001798,YQ,7405950,7405950
BX52,KF Jamal 5.5,1/9/2025,1107010301,Persediaan Barang Jadi,,626001799,YQ,8281684,8281684
BX12,KF.0401 Seturan,1/9/2025,1107010301,Persediaan Barang Jadi,,626001782,YQ,4604352,4604352
BX19,KF.0524 Banteng,1/9/2025,1107010301,Persediaan Barang Jadi,,626001785,YQ,3696722,3696722
BX20,KF.0592 Wates,1/9/2025,1107010301,Persediaan Barang Jadi,,626001786,YQ,1317568,1317568
BX38,KF Prambanan,1/9/2025,1107010301,Persediaan Barang Jadi,,626001794,YQ,3917868,3917868
BX04,KF.0088,1/22/2025,1107010301,Persediaan Barang Jadi,,640007662,QS,0,-2069100
BX08,KF.0225,1/22/2025,1107010301,Persediaan Barang Jadi,,640007664,QS,0,-43000
BX09,KF.0275,1/22/2025,1107010301,Persediaan Barang Jadi,,640007665,QS,0,-89633
BX33,KF Titibumi,1/22/2025,1107010301,Persediaan Barang Jadi,,640007666,QS,0,-307380
BX40,KF Jakal 3.5,1/22/2025,1107010301,Persediaan Barang Jadi,,640007668,QS,0,-70200
BX49,KF Kusmanto,1/22/2025,1107010301,Persediaan Barang Jadi,,640007669,QS,0,-6192673
BX21,KF.0609 Tajem,1/12/2025,1107010301,Persediaan Barang Jadi,,692000261,Z5,165912,165912
BX23,KF.Delanggu,1/12/2025,1107010301,Persediaan Barang Jadi,,692000262,Z5,517874,517874
BX07,KF.0207,1/12/2025,1107010301,Persediaan Barang Jadi,,692000263,Z5,4419634,4419634
BX11,KF.0334 UNY,1/12/2025,1107010301,Persediaan Barang Jadi,,692000265,Z5,4961895,4961895
BX27,KF Meguwo,1/12/2025,1107010301,Persediaan Barang Jadi,,692000266,Z5,500471,500471
BX07,KF.0207,1/9/2025,1107010301,Persediaan Barang Jadi,,692000246,Z5,301364,301364
BX52,KF Jamal 5.5,1/9/2025,1107010301,Persediaan Barang Jadi,,692000248,Z5,575520,575520
BX03,KF.0070,1/8/2025,1107010301,Persediaan Barang Jadi,,640002131,QS,0,-13363
BX03,KF.0070,1/8/2025,1107010301,Persediaan Barang Jadi,,640002133,QS,0,-172800
BX27,KF Meguwo,1/8/2025,1107010301,Persediaan Barang Jadi,,640002135,QS,0,-34424
BX14,KF 0416,1/8/2025,1107010301,Persediaan Barang Jadi,,640002138,QS,0,-281688
BX39,KF Palagan Tengah,1/8/2025,1107010301,Persediaan Barang Jadi,,640002144,QS,0,-309000
BX07,KF.0207,1/8/2025,1107010301,Persediaan Barang Jadi,,640002146,QS,0,-50277
BX20,KF.0592 Wates,1/8/2025,1107010301,Persediaan Barang Jadi,,640002147,QS,0,-17319936
BX25,KF PETANGPULUHAN,1/8/2025,1107010301,Persediaan Barang Jadi,,640002152,QS,0,-73600
BX01,KF.0021,1/23/2025,1107010301,Persediaan Barang Jadi,,626008723,YQ,40837489,40837489
BX03,KF.0070,1/23/2025,1107010301,Persediaan Barang Jadi,,626008724,YQ,3035801,3035801
BX04,KF.0088,1/23/2025,1107010301,Persediaan Barang Jadi,,626008725,YQ,9329685,9329685
BX07,KF.0207,1/23/2025,1107010301,Persediaan Barang Jadi,,626008726,YQ,17532376,17532376
BX08,KF.0225,1/23/2025,1107010301,Persediaan Barang Jadi,,626008727,YQ,16200723,16200723
BX09,KF.0275,1/23/2025,1107010301,Persediaan Barang Jadi,,626008728,YQ,31071657,31071657
BX10,KF.0316,1/23/2025,1107010301,Persediaan Barang Jadi,,626008729,YQ,27275093,27275093
BX11,KF.0334 UNY,1/23/2025,1107010301,Persediaan Barang Jadi,,626008730,YQ,14693790,14693790
BX12,KF.0401 Seturan,1/23/2025,1107010301,Persediaan Barang Jadi,,626008731,YQ,33189971,33189971
BX13,KF.0406 Jamal,1/23/2025,1107010301,Persediaan Barang Jadi,,626008732,YQ,16503412,16503412
BX14,KF 0416,1/23/2025,1107010301,Persediaan Barang Jadi,,626008733,YQ,8012852,8012852
BX19,KF.0524 Banteng,1/23/2025,1107010301,Persediaan Barang Jadi,,626008734,YQ,19816304,19816304
BX20,KF.0592 Wates,1/23/2025,1107010301,Persediaan Barang Jadi,,626008735,YQ,6266172,6266172
BX21,KF.0609 Tajem,1/23/2025,1107010301,Persediaan Barang Jadi,,626008736,YQ,18769927,18769927
BX22,KF.0610 Condong Cat,1/23/2025,1107010301,Persediaan Barang Jadi,,626008737,YQ,16825821,16825821
BX23,KF.Delanggu,1/23/2025,1107010301,Persediaan Barang Jadi,,626008738,YQ,15412595,15412595
BX26,KF Sorosutan,1/23/2025,1107010301,Persediaan Barang Jadi,,626008739,YQ,12290226,12290226
BX27,KF Meguwo,1/23/2025,1107010301,Persediaan Barang Jadi,,626008740,YQ,15639472,15639472
BX29,KF. SIDOARUM,1/23/2025,1107010301,Persediaan Barang Jadi,,626008741,YQ,10460881,10460881
BX31,KF. Kota Gede,1/23/2025,1107010301,Persediaan Barang Jadi,,626008742,YQ,8189866,8189866
BX33,KF Titibumi,1/23/2025,1107010301,Persediaan Barang Jadi,,626008743,YQ,12413816,12413816
BX34,KF Kusumanegara,1/23/2025,1107010301,Persediaan Barang Jadi,,626008744,YQ,9734369,9734369
BX35,KF Bantul,1/23/2025,1107010301,Persediaan Barang Jadi,,626008745,YQ,4783902,4783902
BX38,KF Prambanan,1/23/2025,1107010301,Persediaan Barang Jadi,,626008746,YQ,7556442,7556442
BX39,KF Palagan Tengah,1/23/2025,1107010301,Persediaan Barang Jadi,,626008747,YQ,6449748,6449748
BX40,KF Jakal 3.5,1/23/2025,1107010301,Persediaan Barang Jadi,,626008748,YQ,7006411,7006411
BX41,KF Purwomartani,1/23/2025,1107010301,Persediaan Barang Jadi,,626008749,YQ,15249369,15249369
BX43,KF Sugiyopranoto Won,1/23/2025,1107010301,Persediaan Barang Jadi,,626008750,YQ,12171626,12171626
BX50,KF Bhayangkara Kulon,1/23/2025,1107010301,Persediaan Barang Jadi,,626008751,YQ,5504418,5504418
BX51,KF Sudirman Magelang,1/23/2025,1107010301,Persediaan Barang Jadi,,626008752,YQ,6074735,6074735
BX52,KF Jamal 5.5,1/23/2025,1107010301,Persediaan Barang Jadi,,626008753,YQ,23731753,23731753
BX03,KF.0070,1/4/2025,1107010301,Persediaan Barang Jadi,,626001737,YQ,1532160,1532160
BX13,KF.0406 Jamal,1/23/2025,1107010301,Persediaan Barang Jadi,,692002105,Z5,144140,144140
BX52,KF Jamal 5.5,1/23/2025,1107010301,Persediaan Barang Jadi,,692002106,Z5,1773587,1773587
BX41,KF Purwomartani,1/23/2025,1107010301,Persediaan Barang Jadi,,692002108,Z5,320433,320433
BX51,KF Sudirman Magelang,1/23/2025,1107010301,Persediaan Barang Jadi,,692002109,Z5,128390,128390
BX04,KF.0088,1/23/2025,1107010301,Persediaan Barang Jadi,,692002111,Z5,388450,388450
BX27,KF Meguwo,1/23/2025,1107010301,Persediaan Barang Jadi,,692002113,Z5,772375,772375
BX09,KF.0275,1/23/2025,1107010301,Persediaan Barang Jadi,,692002114,Z5,1427869,1427869
BX31,KF. Kota Gede,1/23/2025,1107010301,Persediaan Barang Jadi,,692002115,Z5,778478,778478
BX22,KF.0610 Condong Cat,1/23/2025,1107010301,Persediaan Barang Jadi,,692002107,Z5,743605,743605
BX29,KF. SIDOARUM,1/23/2025,1107010301,Persediaan Barang Jadi,,692002110,Z5,183744,183744
BX01,KF.0021,1/23/2025,1107010301,Persediaan Barang Jadi,,692002112,Z5,1974667,1974667
BX09,KF.0275,1/10/2025,1107010301,Persediaan Barang Jadi,,640002185,QS,0,-85235
BX13,KF.0406 Jamal,1/10/2025,1107010301,Persediaan Barang Jadi,,640002188,QS,0,-238887
BX25,KF PETANGPULUHAN,1/10/2025,1107010301,Persediaan Barang Jadi,,640002190,QS,0,-51701
BX25,KF PETANGPULUHAN,1/10/2025,1107010301,Persediaan Barang Jadi,,640002191,QS,0,-1015784
BX34,KF Kusumanegara,1/10/2025,1107010301,Persediaan Barang Jadi,,640002193,QS,0,-362433
BX41,KF Purwomartani,1/10/2025,1107010301,Persediaan Barang Jadi,,640002195,QS,0,-177449
BX25,KF PETANGPULUHAN,1/10/2025,1107010301,Persediaan Barang Jadi,,640002189,QS,0,-593750
BX41,KF Purwomartani,1/10/2025,1107010301,Persediaan Barang Jadi,,640002196,QS,0,-593750
BX41,KF Purwomartani,1/10/2025,1107010301,Persediaan Barang Jadi,,640002197,QS,0,-18972
BX41,KF Purwomartani,1/10/2025,1107010301,Persediaan Barang Jadi,,640002198,QS,0,-791520
BX41,KF Purwomartani,1/10/2025,1107010301,Persediaan Barang Jadi,,640002199,QS,0,-60059
BX41,KF Purwomartani,1/10/2025,1107010301,Persediaan Barang Jadi,,640002200,QS,0,-107230
BX01,KF.0021,1/31/2025,1107010301,Persediaan Barang Jadi,,626014060,YQ,15135580,15135580
BX03,KF.0070,1/31/2025,1107010301,Persediaan Barang Jadi,,626014061,YQ,133193225,133193225
BX04,KF.0088,1/31/2025,1107010301,Persediaan Barang Jadi,,626014062,YQ,5377200,5377200
BX07,KF.0207,1/31/2025,1107010301,Persediaan Barang Jadi,,626014063,YQ,1665029,1665029
BX08,KF.0225,1/31/2025,1107010301,Persediaan Barang Jadi,,626014064,YQ,231143,231143
BX09,KF.0275,1/31/2025,1107010301,Persediaan Barang Jadi,,626014065,YQ,4910324,4910324
BX11,KF.0334 UNY,1/31/2025,1107010301,Persediaan Barang Jadi,,626014066,YQ,1428749,1428749
BX13,KF.0406 Jamal,1/31/2025,1107010301,Persediaan Barang Jadi,,626014067,YQ,670004,670004
BX14,KF 0416,1/31/2025,1107010301,Persediaan Barang Jadi,,626014068,YQ,5041329,5041329
BX21,KF.0609 Tajem,1/31/2025,1107010301,Persediaan Barang Jadi,,626014069,YQ,2181273,2181273
BX22,KF.0610 Condong Cat,1/23/2025,1107010301,Persediaan Barang Jadi,,640007659,QS,0,-1716660
BX22,KF.0610 Condong Cat,1/31/2025,1107010301,Persediaan Barang Jadi,,626014070,YQ,4863879,4863879
BX23,KF.Delanggu,1/31/2025,1107010301,Persediaan Barang Jadi,,626014071,YQ,544482,544482
BX25,KF PETANGPULUHAN,1/31/2025,1107010301,Persediaan Barang Jadi,,626014072,YQ,13236585,13236585
BX26,KF Sorosutan,1/31/2025,1107010301,Persediaan Barang Jadi,,626014073,YQ,1018137,1018137
BX27,KF Meguwo,1/31/2025,1107010301,Persediaan Barang Jadi,,626014074,YQ,3870347,3870347
BX32,KF. Wonosari,1/31/2025,1107010301,Persediaan Barang Jadi,,626014075,YQ,1963784,1963784
BX39,KF Palagan Tengah,1/31/2025,1107010301,Persediaan Barang Jadi,,626014077,YQ,822284,822284
BX40,KF Jakal 3.5,1/31/2025,1107010301,Persediaan Barang Jadi,,626014078,YQ,2372307,2372307
BX41,KF Purwomartani,1/31/2025,1107010301,Persediaan Barang Jadi,,626014079,YQ,422190,422190
BX51,KF Sudirman Magelang,1/31/2025,1107010301,Persediaan Barang Jadi,,626014080,YQ,300796,300796
BX03,KF.0070,1/9/2025,1107010301,Persediaan Barang Jadi,,626001775,YQ,24656125,24656125
BX04,KF.0088,1/9/2025,1107010301,Persediaan Barang Jadi,,626001776,YQ,8599711,8599711
BX07,KF.0207,1/9/2025,1107010301,Persediaan Barang Jadi,,626001777,YQ,29193310,29193310
BX08,KF.0225,1/9/2025,1107010301,Persediaan Barang Jadi,,626001778,YQ,12610787,12610787
BX09,KF.0275,1/9/2025,1107010301,Persediaan Barang Jadi,,626001779,YQ,593233,593233
BX10,KF.0316,1/9/2025,1107010301,Persediaan Barang Jadi,,626001780,YQ,6487600,6487600
BX11,KF.0334 UNY,1/9/2025,1107010301,Persediaan Barang Jadi,,626001781,YQ,7405665,7405665
BX13,KF.0406 Jamal,1/9/2025,1107010301,Persediaan Barang Jadi,,626001783,YQ,15425304,15425304
BX14,KF 0416,1/9/2025,1107010301,Persediaan Barang Jadi,,626001784,YQ,3416347,3416347
BX21,KF.0609 Tajem,1/9/2025,1107010301,Persediaan Barang Jadi,,626001787,YQ,11026632,11026632
BX25,KF PETANGPULUHAN,1/9/2025,1107010301,Persediaan Barang Jadi,,626001788,YQ,32484553,32484553
BX27,KF Meguwo,1/9/2025,1107010301,Persediaan Barang Jadi,,626001789,YQ,6834445,6834445
BX29,KF. SIDOARUM,1/9/2025,1107010301,Persediaan Barang Jadi,,626001790,YQ,3347753,3347753
BX31,KF. Kota Gede,1/9/2025,1107010301,Persediaan Barang Jadi,,626001791,YQ,2025209,2025209
BX33,KF Titibumi,1/9/2025,1107010301,Persediaan Barang Jadi,,626001792,YQ,2174013,2174013
